Score de Participação autores ou pares de 0 a 5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5
author_index,1,1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,1,1,2,2,3,3,4,4,5,5,6,6,7,7
text_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness,lexical_richness,semantic_richness
film_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070101,,,,,,,,,,,,,,,,,,,80.63999999999997,0.5832025408744812,,,,,,0.7532007098197937,,,,,,
1070102,,,204.11999999999972,0.5863928198814392,,,,,,,,,,,,,,,,0.686408519744873,47.0,0.6647562384605408,26.312000000000005,0.5258620381355286,49.37333333333333,0.7856583595275879,,,,,,
1070103,,,,,,,,,,,,,,,,,,,31.50000000000001,0.7692339420318604,43.16000000000001,0.672375500202179,40.319999999999986,0.5020491480827332,,,23.250000000000007,0.7932669520378113,,,,
1070105,,,,,,,,,,,,,,,,,,,,,34.02,0.461294561624527,,0.6992934942245483,28.000000000000007,,68.82909090909091,0.6714463829994202,,,,
1070106,,,,,,,,,,,,,,,,,,,28.000000000000007,,,,33.69333333333333,0.1611490249633789,,,56.000000000000014,0.6942372918128967,,,,
1070107,,,,,,,,,,,,,,,,,,,40.320000000000014,0.9058008193969727,,,23.893333333333334,0.24971771240234375,20.229999999999997,0.6545396447181702,80.91999999999999,0.8386286497116089,,,,
1070109,,,,,,,,,,,,,,,,,,,57.166666666666686,0.6833245158195496,41.32520325203252,0.6719999313354492,,,,,23.660000000000004,0.8109074234962463,26.97333333333333,0.683866024017334,,
1070110,,,,,,,,,,,,,,,,,,,,,,,33.879999999999995,,,,,,,,,
1070111,,,,,,,,,,,,,,,,,,,13.390761154855642,0.6898301243782043,32.0,0.557305634021759,,,,,,,,,,
1070112,,,,,,,,,,,,,,,,,,,15.375,0.6205625534057617,,,,,,,,,,,,
1070113,,,,,,,,,,,,,,,,,,,28.000000000000007,,54.88000000000004,0.6488229036331177,33.0,0.47542378306388855,,,,,,,,
1070114,,,109.76000000000008,0.5948365330696106,,,,,,,,,,,,,,,40.320000000000014,0.5592752695083618,90.71999999999997,0.8260141611099243,101.07999999999991,0.6007929444313049,219.52000000000015,0.4828602075576782,22.680000000000003,0.38133299350738525,,,,
1070115,,,,,,,,,,,,,,,,,,,31.360000000000003,0.5770919919013977,101.07999999999991,0.6810175180435181,148.12000000000012,0.6504883170127869,,,26.880000000000003,0.5486729145050049,,,,
1070117,,,,,,,,,,,,,,,,,,,80.91999999999999,0.5030515193939209,,,63.09333333333332,0.5945817828178406,,0.5403257608413696,,,,,,
1080101,,,,,,,,,,,,,,,,,,,161.28000000000014,0.5992099642753601,,,45.17333333333334,0.5064821243286133,23.660000000000004,0.8284982442855835,63.00000000000002,0.45658421516418457,,,,
1080102,,,,,,,,,,,,,,,,,,,84.00000000000003,0.6707143187522888,,,97.46800000000002,0.7256117463111877,,,,,,,,
1080103,,,,,,,,,,,,,,,,,,,,,54.88000000000004,0.7339452505111694,,,54.88000000000004,0.6755563020706177,,,,,,
1080104,,,27.104,0.6067910194396973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080105,,,,,,,,,,,,,,,,,,,,,304.9200000000003,0.669223964214325,100.03777052914984,0.6993229985237122,,,,,,,,
1080106,,,,,,,,,,,,,,,,,,,,,54.208,0.713387131690979,81.64799999999998,0.6140920519828796,,0.8346061706542969,,,,,,
1080107,,,63.00000000000002,0.5998458862304688,,,,,,,,,,,,,,,106.47000000000004,0.7041170001029968,,,,,,,,,,,,
1080108,,,,,,,,,,,,,,,,,,,46.239999999999995,0.5273696780204773,,,56.70000000000001,0.66561359167099,,,28.000000000000007,,,,,
1080109,,,,,,,,,,,,,,,,,,,16.940000000000005,0.7681469321250916,95.57333333333334,0.5188626646995544,70.56000000000003,0.7200883030891418,,,,,,,,
1080110,,,,,,,,,,,,,,,,,,,60.15715302491102,0.7414934635162354,,,74.05999999999996,0.7144461274147034,,,,,,,,
1080111,,,,,,,,,,,,,,,,,,,30.0,0.3691212236881256,50.54000000000001,0.8201379776000977,101.07999999999991,0.7320464849472046,61.74000000000001,0.3702315092086792,135.51999999999998,0.6703523397445679,,,,
1080112,,,63.00000000000002,0.690456748008728,,,,,,,,,,,,,,,,,46.239999999999995,0.5750167965888977,,,,,,,,,,
1080113,,,,,,,,,,,,,,,,,,,14.000000000000004,,101.07999999999991,0.5234261751174927,,0.8513684272766113,87.37473684210528,0.6464961171150208,,0.6499552726745605,,,,
1080114,,,,,,,,,,,,,,,,,,,15.935779816513762,0.5332893133163452,21.000000000000007,0.7207024097442627,20.160000000000007,,,,,,,,,
1080201,,,,,34.0,0.5761422514915466,,,,,,,,,,,,,44.58666666666667,0.7165893316268921,,,,,,,,,,,,
1080202,,,,,20.160000000000007,,148.12000000000012,0.9531314373016357,14.000000000000004,,,,,,,,,,,,,,,,,,,,,,,
1080203,,,,,,,,,,,,,,,,,,,29.0,0.55052250623703,20.733482642777158,0.5402389168739319,,,,,,,,,,
1080301,,,,,,,,,,,,,,,,,,,58.33333333333334,0.7245678305625916,,,,0.582526445388794,,,,,,,,
1080302,,,,,,,,,,,,,,,,,,,15.773333333333339,0.392583966255188,18.072000000000003,0.36839646100997925,80.91999999999999,0.49465471506118774,,,,,,,,
1080303,,,,,,,,,,,,,,,,,,,27.439999999999994,0.45366060733795166,14.000000000000004,,33.879999999999995,,,,,,,,,
1080304,,,,,,,,,,,,,,,,,,,35.557500000000005,0.5542246699333191,,,108.16000000000004,0.807279646396637,23.893333333333334,0.7134722471237183,,,,,,
1080305,,,,,,,,,,,,,,,,,,,40.319999999999986,,,,,,,,,,,,,
1080306,,,,,,,,,,,,,,,,,,,,,58.64727272727274,0.6221818923950195,13.970000000000002,,,,,,,,,
1080307,,,,,,,,,,,,,,,,,,,,0.4613724946975708,53.760000000000005,0.7547869682312012,45.36000000000001,0.31313255429267883,189.28000000000014,0.6746924519538879,,,,,,
1080308,,,35.84,0.7007924318313599,,,,,,,,,,,,,,,,,89.60000000000001,0.49471426010131836,,,,,,,,,,
1080401,,,63.00000000000002,0.715847909450531,,0.7864930629730225,41.15999999999999,0.4922292232513428,,,,,,,,,,,,,,,,,,,,,,,,
1080402,,,90.72000000000001,0.6317801475524902,,,,0.7965950965881348,,,,,,,,,,,,,,,,,,,,,,,,
1080403,,,,0.5260608196258545,84.00000000000003,0.644855260848999,,,,,,,,,,,,,,,,,,,,,,,,,,
1080404,,,101.07999999999991,0.6085941791534424,28.000000000000007,,80.91999999999999,0.5620726346969604,,,,,,,,,,,,,,,,,,,,,,,,
1080405,,,,,58.33333333333334,0.6394472122192383,,,61.74000000000001,0.47281157970428467,,,,,,,,,,,,,,,,,,,,,,
1080406,,,58.83500000000002,0.614495575428009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080407,,,63.00000000000002,0.5997745990753174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080408,,,,,,0.7327858209609985,,,107.52000000000001,0.6078904867172241,,,,,,,,,,,,,,,,,,,,,,
1080409,,,,,148.12000000000012,0.6664610505104065,,,,,,,,,,,,,,,,,,,,,,,,,,
1080410,,,70.0,0.6599633097648621,63.00000000000002,0.7028654217720032,23.660000000000004,0.7995332479476929,26.0,0.6361721158027649,,,43.56,0.6971475481987,76.93360117360717,0.6154993772506714,,,,,,,,,,,,,,,,
1080411,,,20.160000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080412,,,67.27000000000001,0.6489993929862976,63.00000000000002,0.4975959062576294,,,,,,,,,,,,,,,,,,,,,,,,,,
1080413,63.00000000000002,0.7187638282775879,67.38666666666666,0.6409673690795898,67.75999999999999,0.6688337326049805,74.6977777777778,0.5978769063949585,,,,,,,,,,,,,,,,,,,,,,,,
